 5495406 	 4265.385 	-1.57073 	
 5754403 	 4073.813 	-1.570729 	
 6025599 	 3890.848 	-1.570728 	
 6309576 	 3716.102 	-1.570726 	
 6606937 	 3549.202 	-1.570725 	
 6918312 	 3389.799 	-1.570723 	
 7244362 	 3237.555 	-1.570722 	
 7585778 	 3092.148 	-1.57072 	
 7943284 	 2953.271 	-1.570718 	
 8317639 	 2820.632 	-1.570717 	
 8709637 	 2693.948 	-1.570714 	
 9120109 	 2572.956 	-1.570713 	
 9549926 	 2457.396 	-1.57071 	
 1E+07 	 2347.027 	-1.570708 	
 1.047129E+07 	 2241.614 	-1.570706 	
 1.096478E+07 	 2140.935 	-1.570703 	
 1.148154E+07 	 2044.777 	-1.570701 	
 1.202264E+07 	 1952.939 	-1.570698 	
 1.258925E+07 	 1865.224 	-1.570695 	
 1.318256E+07 	 1781.449 	-1.570693 	
 1.380384E+07 	 1701.436 	-1.57069 	
 1.445439E+07 	 1625.016 	-1.570686 	
 1.513561E+07 	 1552.028 	-1.570683 	
 1.584893E+07 	 1482.318 	-1.57068 	
 1.659586E+07 	 1415.738 	-1.570676 	
 1.7378E+07 	 1352.148 	-1.570672 	
 1.819702E+07 	 1291.413 	-1.570668 	
 1.905462E+07 	 1233.406 	-1.570664 	
 1.995263E+07 	 1178.004 	-1.570659 	
 2.089297E+07 	 1125.09 	-1.570655 	
 2.187762E+07 	 1074.552 	-1.57065 	
 2.290868E+07 	 1026.283 	-1.570645 	
 2.398834E+07 	 980.1815 	-1.570639 	
 2.511887E+07 	 936.1504 	-1.570634 	
 2.630268E+07 	 894.0961 	-1.570628 	
 2.754229E+07 	 853.93 	-1.570622 	
 2.884032E+07 	 815.5673 	-1.570616 	
 3.019952E+07 	 778.9272 	-1.570609 	
 3.162278E+07 	 743.932 	-1.570602 	
 3.311311E+07 	 710.5078 	-1.570595 	
 3.467368E+07 	 678.5842 	-1.570587 	
 3.63078E+07 	 648.0937 	-1.570579 	
 3.801893E+07 	 618.9719 	-1.570571 	
 3.981071E+07 	 591.1571 	-1.570562 	
 4.168693E+07 	 564.5911 	-1.570553 	
 4.365157E+07 	 539.2173 	-1.570543 	
 4.57088E+07 	 514.9821 	-1.570533 	
 4.786299E+07 	 491.8346 	-1.570522 	
 5.01187E+07 	 469.7259 	-1.570511 	
 5.248072E+07 	 448.609 	-1.5705 	
 5.495406E+07 	 428.4396 	-1.570487 	
 5.754402E+07 	 409.1747 	-1.570475 	
 6.025599E+07 	 390.7742 	-1.570461 	
 6.309576E+07 	 373.199 	-1.570447 	
 6.606937E+07 	 356.412 	-1.570433 	
 6.918312E+07 	 340.3777 	-1.570418 	
 7.244362E+07 	 325.0622 	-1.570402 	
 7.585778E+07 	 310.4331 	-1.570385 	
 7.943284E+07 	 296.4597 	-1.570367 	
 8.317639E+07 	 283.1124 	-1.570349 	
 8.709637E+07 	 270.3629 	-1.57033 	
 9.120109E+07 	 258.1845 	-1.570309 	
 9.549926E+07 	 246.5512 	-1.570288 	
 1E+08 	 235.4386 	-1.570266 	
 1.04713E+08 	 224.823 	-1.570243 	
 1.096478E+08 	 214.6828 	-1.570218 	
 1.148155E+08 	 204.9953 	-1.570191 	
 1.202264E+08 	 195.7413 	-1.570161 	
 1.258926E+08 	 186.9002 	-1.570128 	
 1.318256E+08 	 178.4542 	-1.570094 	
 1.380385E+08 	 170.3847 	-1.570058 	
 1.445439E+08 	 162.6754 	-1.570021 	
 1.513562E+08 	 155.3093 	-1.569981 	
 1.584892E+08 	 148.2715 	-1.569938 	
